country,date,gdp,population,inflation,poverty,unemployment,life_expectancy,literacy
South Africa,2000,151752757215.309,47159719.0,5.33895913599828,47.9,22.788,58.368,
South Africa,1999,151516957078.536,46730335.0,5.18148905111697,,22.884,59.19,
South Africa,1998,152982984557.233,46223880.0,6.88054521037351,,22.739,59.912,
South Africa,1997,168978057327.73,45666838.0,8.59777611252274,,22.549,60.538,
South Africa,1996,163234925380.563,45123018.0,7.35411972085333,,22.5,61.079,82.4000015258789
South Africa,1995,171735933897.331,44541554.0,8.68042421392631,,22.705,61.603,
South Africa,1994,153512712381.836,44004139.0,8.938563723594,,23.067,62.069,
South Africa,1993,147194747565.75,43297156.0,9.71742729803028,44.6,23.361,62.618,
South Africa,1992,146956150986.636,42443509.0,13.874703748615,,23.463,62.839,
South Africa,1991,135203698237.977,41687898.0,15.3347785733672,,23.137,62.983,
South Africa,1990,126048140141.869,40746268.0,14.3209918914915,,,62.942,
South Africa,1989,108055624081.806,39628575.0,14.7308753982381,,,63.017,
South Africa,1988,103976831870.957,38480649.0,12.779553083028,,,62.902,
South Africa,1987,96535763418.3729,37326190.0,16.1605948546791,,,62.694,
South Africa,1986,73354771399.2627,36180515.0,18.6549230388755,,,62.421,
South Africa,1985,64459376086.6883,35042093.0,16.2942252426421,,,62.195,
South Africa,1984,84870163365.9306,33892788.0,11.526481434496,,,61.837,
South Africa,1983,96204110941.5672,32739304.0,12.3032053006006,,,61.393,
South Africa,1982,85904057409.3585,31615339.0,14.6390405853128,,,60.936,
South Africa,1981,93141472163.7596,30541044.0,15.2542337674194,,,60.445,
South Africa,1980,89411864402.4272,29518857.0,13.6602404681115,,,59.961,76.1999969482422
South Africa,1979,63038658088.9121,28634162.0,13.2936624628059,,,59.472,
South Africa,1978,51607412901.8532,27869507.0,11.1356088829565,,,58.991,
South Africa,1977,45328411332.1028,27118952.0,11.15195783193,,,58.48,
South Africa,1976,41150460287.6151,26395450.0,11.0204105892452,,,58.0,
South Africa,1975,42906905672.42,25690940.0,13.4259248530376,,,57.591,
South Africa,1974,41389186094.5992,24989108.0,11.7241315190611,,,57.11,
South Africa,1973,33262772008.1446,24294263.0,9.43398376978394,,,56.72,
South Africa,1972,24515919216.8851,23609456.0,6.42567638879175,,,56.377,
South Africa,1971,23411076638.279,22942143.0,5.95742085213486,,,56.02,
South Africa,1970,21218391512.6434,22279984.0,4.99192455435617,,,55.681,
South Africa,1969,19256992297.2031,21614676.0,3.23821721585667,,,55.44,
South Africa,1968,17124793150.0827,20957287.0,1.98613362103222,,,55.191,
South Africa,1967,15821393671.4425,20314066.0,3.53896580236233,,,54.955,
South Africa,1966,14211394315.4423,19690087.0,3.48923715385175,,,54.731,
South Africa,1965,13068994772.4021,19089380.0,4.06901853294584,,,54.427,
South Africa,1964,11955995217.6019,18511361.0,2.53498854234898,,,54.215,
South Africa,1963,10854195658.3217,17954564.0,1.33797064490693,,,53.895,
South Africa,1962,9813996074.40157,17418522.0,1.24627519965495,,,53.566,
South Africa,1961,9225996309.60148,16908035.0,2.10235059955978,,,53.067,
South Africa,1960,8748596500.5614,16440172.0,1.28887692687992,,,52.575,
Zambia,2025,28879806220.1264,21913874.0,13.9099095827735,,5.918,,
Zambia,2024,25303185342.2511,21314956.0,14.9856262747939,,5.898,66.528,71.7699966430664
Zambia,2023,27577956471.244,20723965.0,10.884531691282,,5.861,66.349,
Zambia,2022,29163782140.4858,20152938.0,10.9932039209136,71.7,5.993,65.279,79.9841479741156
Zambia,2021,22096416932.0089,19603607.0,22.0207676245777,,5.197,62.363,79.9494621864846
Zambia,2020,18137764930.651,19059395.0,15.7330604721369,,6.032,63.361,81.7530087399265
Zambia,2019,23308667781.2258,18513839.0,9.15031644316296,,5.538,62.914,
Zambia,2018,26311507273.6735,17973569.0,7.4945719272852,,5.032,62.138,71.129997253418
Zambia,2017,25873601260.8353,17441320.0,6.57731154205644,,4.529,61.564,
Zambia,2016,20958412538.3093,16914423.0,17.8697300795268,,5.244,61.129,
Zambia,2015,21251216798.7762,16399089.0,10.1105928909618,67.9,5.951,60.728,
Zambia,2014,27141023558.0829,15895315.0,7.80687553566333,,6.576,60.109,
Zambia,2013,28037239462.7142,15398997.0,6.97767605490307,,7.272,59.445,
Zambia,2012,25503060420.026,14913629.0,6.57589970757698,,7.85,58.704,
Zambia,2011,23459515275.5776,14437796.0,6.4293968107234,,10.548,57.843,
Zambia,2010,20265559483.8548,13965594.0,8.50176133365265,71.4,13.19,56.896,83.1399993896484
Zambia,2009,15328342303.9575,13490389.0,13.3952546325895,,10.583,55.886,
Zambia,2008,17910858637.9048,13021324.0,12.4455793463192,,7.93,54.835,
Zambia,2007,14056957976.2648,12565085.0,10.6573496000153,,10.559,53.73,
Zambia,2006,12756858899.2812,12129553.0,9.01957247226486,72.0,13.229,52.693,
Zambia,2005,8331870169.14977,11718819.0,18.324439701174,,15.9,51.615,
Zambia,2004,6221110219.45542,11338198.0,17.9677891087286,68.9,15.332,50.54,
Zambia,2003,4901869764.05957,10983595.0,21.4015783901995,,14.704,49.616,
Zambia,2002,4193850445.42632,10647949.0,22.2333446430947,68.0,14.131,48.461,69.1500015258789
Zambia,2001,4094441301.21423,10325185.0,21.3937821792546,,13.404,47.408,
Zambia,2000,3600632111.41414,10017631.0,26.0304117888121,,12.93,46.577,
Zambia,1999,3404284890.5306,9740005.0,26.7876966790029,,12.498,45.924,68.0
Zambia,1998,3537741941.89367,9482408.0,24.4584563516656,56.6,12.0,45.709,
Zambia,1997,4303288479.7086,9237063.0,24.4187215689412,,13.273,45.743,
Zambia,1996,3597220962.00017,9004053.0,43.0730979982882,56.1,15.3,45.757,
Zambia,1995,3806983413.16416,8785763.0,34.9295874166667,,16.834,46.051,
Zambia,1994,3656806165.78848,8576269.0,54.6013218413016,,18.689,46.344,
Zambia,1993,3273505343.85539,8373921.0,183.312041464393,67.1,19.7,46.678,
Zambia,1992,3182810841.01704,8176680.0,165.70652700999,,19.568,46.968,
Zambia,1991,3376806697.1218,7981650.0,97.6423231742383,63.0,18.9,47.443,
Zambia,1990,3288381797.32415,7786169.0,107.023809523808,,,48.204,65.0
Zambia,1989,3994673161.02649,7589216.0,123.40425531915,,,48.882,
Zambia,1988,3728878148.80792,7391440.0,51.0040160642574,,,49.674,
Zambia,1987,2265250972.34879,7191282.0,47.0472440944876,,,50.421,
Zambia,1986,1664413508.09853,6986471.0,55.8282208588966,,,51.149,
Zambia,1985,2252454500.14896,6780953.0,,,,52.001,
Zambia,1984,2719518932.99541,6580490.0,,,,52.877,
Zambia,1983,3321048451.15171,6381038.0,,,,53.674,
Zambia,1982,3871117092.86676,6178637.0,,,,54.361,
Zambia,1981,4008126497.36464,5983289.0,,,,54.986,
Zambia,1980,3884530853.76162,5802833.0,,,,55.496,
Zambia,1979,3353445378.15126,5631728.0,,,,56.05,
Zambia,1978,2811032472.93922,5465374.0,,,,56.335,
Zambia,1977,2515296939.60686,5302480.0,,,,56.281,
Zambia,1976,2742859262.9794,5143842.0,,,,56.102,
Zambia,1975,2442672140.947,4990086.0,,,,55.742,
Zambia,1974,2910981262.10018,4842746.0,,,,55.377,
Zambia,1973,2434255236.99935,4702693.0,,,,54.913,
Zambia,1972,1872416680.07912,4569309.0,,,,54.375,
Zambia,1971,1653259341.29113,4442525.0,,,,53.887,
Zambia,1970,1788779285.2038,4321718.0,,,,53.404,
Zambia,1969,1926399230.21087,4197116.0,,,,53.044,
Zambia,1968,1573739371.13375,4065593.0,,,,52.719,
Zambia,1967,1340639464.28047,3936343.0,,,,52.512,
Zambia,1966,1238999504.8958,3812003.0,,,,52.29,
Zambia,1965,1061199575.94465,3692086.0,,,,52.079,
Zambia,1964,822639671.273187,3577017.0,,,,51.17,
Zambia,1963,704339718.545848,3465907.0,,,,51.605,
Zambia,1962,679279728.55982,3358099.0,,,,51.331,
Zambia,1961,682359727.329053,3254086.0,,,,51.041,
Zambia,1960,698739720.783607,3153729.0,,,,50.648,
